,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
697,5115463,0.35,False,De Pijp - Rivierenbuurt,52.35278,4.90115,Entire home/apt,4,2.0,3.0,5,155.0,2,24,True,0,1,4.86,False,38.75,310.0,0.07,0.27,0.16,4.99,0.021917808219178082,675.6027397260274
698,5121629,0.33,False,Westerpark,52.38438,4.87495,Entire home/apt,2,1.0,1.0,6,189.0,2,1125,True,8,0,4.41,False,94.5,378.0,0.07,0.18,0.23,4.99,,
699,5132885,0.78,False,Centrum-Oost,52.36181,4.89755,Private room,4,1.0,3.0,11,372.0,1,1125,True,0,0,4.94,True,93.0,372.0,0.09,0.06,0.32,4.99,0.31232876712328766,1711.1780821917807
700,5133110,0.92,False,Centrum-West,52.3687,4.88595,Private room,4,1.0,2.0,18,343.0,1,1125,True,3,0,4.42,True,85.75,343.0,0.11,0.22,0.27,4.99,0.39452054794520547,1541.041095890411
701,5142163,0.1,False,Westerpark,52.38952,4.88661,Entire home/apt,2,1.0,1.0,2,150.0,3,30,True,7,0,4.82,False,75.0,450.0,0.08,0.23,0.22,4.99,0.7506849315068493,648.4931506849315
702,5156433,0.47000000000000003,False,Slotervaart,52.35033,4.83116,Entire home/apt,4,2.0,2.0,1,75.0,1,1125,True,0,0,4.82,False,18.75,75.0,0.07,0.08,0.15,4.99,,
703,5177030,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3775,4.94526,Entire home/apt,4,2.0,4.0,9,320.0,3,14,True,0,0,4.92,False,80.0,960.0,0.13,0.21,0.31,4.99,0.0410958904109589,1600.0
704,5184303,0.8,True,Centrum-West,52.38402,4.88491,Private room,4,1.0,3.0,10,240.0,4,20,True,0,2,4.87,True,60.0,960.0,0.11,0.11,0.25,4.99,0.8054794520547945,1204.9315068493152
705,5202774,0.8,False,Centrum-West,52.37104,4.89473,Entire home/apt,2,1.0,1.0,4,130.0,14,365,True,12,1,4.92,True,65.0,1820.0,0.07,0.16,0.18,4.99,0.09041095890410959,631.7123287671233
706,5312713,1.0,True,Noord-West,52.404804,4.903021,Private room,2,1.0,1.0,6,95.0,2,1125,True,2,1,4.86,False,47.5,190.0,0.05,0.17,0.16,4.99,,
707,5349374,0.5700000000000001,False,Westerpark,52.3743,4.87542,Entire home/apt,2,1.0,1.0,1,95.0,4,7,True,0,0,4.84,False,47.5,380.0,0.08,0.11,0.15,4.99,0.0,475.0
708,5390933,0.38,False,Centrum-Oost,52.37088,4.90351,Private room,4,1.0,4.0,15,307.0,2,180,True,4,3,4.83,False,76.75,614.0,0.14,0.26,0.18,4.99,0.5287671232876713,1554.109589041096
709,5401988,0.15,False,Oud-Oost,52.35471,4.91468,Entire home/apt,2,1.0,1.0,9,151.0,25,1125,True,2,0,4.65,False,75.5,3775.0,0.08,0.19,0.32,4.99,0.7698630136986301,756.986301369863
710,5427607,0.45000000000000007,False,De Pijp - Rivierenbuurt,52.34638,4.89087,Entire home/apt,4,2.0,3.0,17,295.0,2,5,True,0,0,4.89,False,73.75,590.0,0.11,0.2,0.31,4.99,0.0,1499.9315068493152
711,5428747,0.0,False,De Pijp - Rivierenbuurt,52.34666,4.88879,Entire home/apt,4,2.0,,6,275.0,2,11,True,0,0,5.0,False,68.75,550.0,0.13,0.23,0.27,4.99,,
712,5432591,0.98,False,Oostelijk Havengebied - Indische Buurt,52.37889,4.93095,Private room,2,1.0,1.0,1,100.0,2,56,True,1,2,4.78,False,50.0,200.0,0.06,0.15,0.19,4.99,,
713,5444330,0.0,False,De Pijp - Rivierenbuurt,52.3458,4.8909,Entire home/apt,4,2.0,1.0,6,175.0,4,1125,True,0,0,4.67,False,43.75,700.0,0.07,0.14,0.2,4.99,0.0,875.0
714,5450176,0.5900000000000001,False,De Pijp - Rivierenbuurt,52.34087,4.90034,Entire home/apt,2,1.0,1.0,7,123.0,3,1125,True,0,2,4.72,False,61.5,369.0,0.06,0.14,0.17,4.99,0.00821917808219178,527.1232876712329
715,5453878,0.0,False,Zuid,52.34451,4.86411,Entire home/apt,2,1.0,1.0,11,220.0,3,28,True,14,0,4.97,False,110.0,660.0,0.12,0.07,0.3,4.99,0.09041095890410959,674.7260273972603
716,5474153,0.17,False,De Baarsjes - Oud-West,52.37106,4.84848,Entire home/apt,2,1.0,2.0,7,133.0,4,30,True,5,0,4.62,False,66.5,532.0,0.06,0.23,0.13,4.99,0.0136986301369863,587.2602739726027
717,5501544,0.91,True,Watergraafsmeer,52.35341,4.92504,Entire home/apt,4,2.0,3.0,3,136.0,3,1125,True,1,0,4.83,False,34.0,408.0,0.05,0.12,0.19,4.99,0.057534246575342465,699.8630136986301
718,5503580,0.5,False,Gaasperdam - Driemond,52.29122,4.97366,Entire home/apt,4,2.0,3.0,7,170.0,3,8,True,0,0,5.0,False,42.5,510.0,0.05,0.21,0.18,4.99,0.0027397260273972603,850.0
719,5519881,1.0,True,Westerpark,52.38055,4.87595,Entire home/apt,2,1.0,1.0,11,131.0,4,100,True,0,1,4.87,False,65.5,524.0,0.07,0.14,0.19,4.99,0.00821917808219178,659.1095890410959
720,5609836,1.0,False,Westerpark,52.38085,4.87372,Entire home/apt,2,1.0,2.0,5,175.0,3,1125,True,0,0,4.95,True,87.5,525.0,0.08,0.17,0.15,4.99,0.0,875.0
721,5617321,0.96,True,Centrum-West,52.37377,4.88827,Private room,2,1.0,1.0,9,175.0,3,8,True,1,4,4.87,True,87.5,525.0,0.07,0.21,0.2,4.99,0.09041095890410959,868.8356164383562
722,5625228,0.76,False,Centrum-Oost,52.37084,4.91389,Entire home/apt,2,1.0,1.0,7,140.0,3,1125,True,3,0,4.45,True,70.0,420.0,0.08,0.15,0.2,4.99,0.7178082191780822,702.7123287671233
723,5635872,0.18000000000000002,False,Oud-Noord,52.38468,4.91291,Entire home/apt,5,3.0,6.0,12,150.0,7,40,True,17,0,4.86,False,30.0,1050.0,0.09,0.19,0.22,4.99,0.4904109589041096,750.0
724,5647050,0.42000000000000004,False,Zuid,52.34703,4.87727,Private room,2,1.0,2.0,3,126.0,2,31,True,8,0,4.68,False,63.0,252.0,0.07,0.09,0.17,4.99,,
725,5655600,1.0,False,De Baarsjes - Oud-West,52.3695,4.86229,Entire home/apt,4,2.0,2.0,3,190.0,5,1125,True,0,0,5.0,False,47.5,950.0,0.07,0.12,0.19,4.99,0.0,950.0
726,5663570,0.08999999999999997,False,Centrum-West,52.37628,4.87766,Entire home/apt,2,1.0,1.0,9,203.0,3,1125,True,0,0,4.72,False,101.5,609.0,0.11,0.17,0.24,4.99,0.7616438356164383,1049.4520547945206
727,5663785,0.75,False,De Baarsjes - Oud-West,52.36924,4.86025,Entire home/apt,8,4.0,5.0,15,475.0,3,30,True,1,0,4.33,True,59.38,1425.0,0.08,0.17,0.2,10.99,0.0273972602739726,2383.219178082192
728,5666746,0.17,False,IJburg - Zeeburgereiland,52.34965,5.00809,Entire home/apt,5,3.0,8.0,12,499.0,4,21,True,0,0,4.66,True,99.8,1996.0,0.11,0.17,0.24,10.99,0.26575342465753427,2495.0
729,5671597,0.61,False,Centrum-Oost,52.36793,4.90726,Entire home/apt,4,2.0,2.0,14,299.0,3,20,True,0,0,4.82,False,74.75,897.0,0.12,0.3,0.27,4.99,0.019178082191780823,1495.0
730,5674097,0.12,False,Centrum-West,52.37414,4.88209,Entire home/apt,4,2.0,2.0,14,450.0,3,1125,True,3,0,4.62,True,112.5,1350.0,0.08,0.24,0.22,10.99,0.00821917808219178,2399.301369863014
731,5706436,1.0,False,Watergraafsmeer,52.35324,4.93751,Entire home/apt,4,2.0,3.0,11,275.0,4,19,True,0,0,4.89,False,68.75,1100.0,0.11,0.2,0.39,4.99,0.03287671232876712,1390.6849315068494
732,5707655,1.0,True,Noord-Oost,52.40405,4.94165,Private room,2,1.0,,4,80.0,2,30,True,0,3,4.84,True,40.0,160.0,0.06,0.1,0.14,4.99,,
733,5719013,1.0,True,Centrum-West,52.36972,4.89351,Private room,2,1.0,1.0,7,153.0,2,1125,True,1,1,4.65,False,76.5,306.0,0.07,0.17,0.21,4.99,,
734,5722319,1.0,True,Oud-Noord,52.38405,4.90738,Private room,4,1.0,3.0,10,160.0,2,10,True,0,3,4.9,False,40.0,320.0,0.08,0.17,0.18,4.99,0.0821917808219178,800.0
735,5722615,0.85,False,Oud-Oost,52.35852,4.90919,Entire home/apt,4,2.0,3.0,4,120.0,2,1125,True,0,0,4.6,False,30.0,240.0,0.08,0.15,0.15,4.99,,
736,5739999,0.93,False,Zuid,52.34961,4.85097,Entire home/apt,4,2.0,4.0,8,130.0,2,30,True,0,1,4.92,False,32.5,260.0,0.04,0.11,0.14,4.99,,
737,5781996,0.16000000000000003,False,Centrum-West,52.38069,4.88447,Entire home/apt,2,1.0,1.0,1,130.0,5,1125,True,0,1,4.74,False,65.0,650.0,0.06,0.19,0.15,4.99,0.00821917808219178,582.3287671232877
738,5809024,1.0,True,IJburg - Zeeburgereiland,52.35393,4.99436,Private room,3,1.0,2.0,3,86.0,3,30,True,4,3,4.84,False,28.67,258.0,0.06,0.15,0.15,4.99,0.7068493150684931,438.63013698630135
739,5819801,0.0,False,De Pijp - Rivierenbuurt,52.35544,4.90446,Entire home/apt,4,2.0,2.0,8,187.0,4,10,True,1,0,4.93,False,46.75,748.0,0.07,0.2,0.14,4.99,0.024657534246575342,935.8904109589041
740,5822367,0.43,False,Oud-Oost,52.36015,4.92919,Entire home/apt,2,1.0,1.0,10,120.0,14,30,True,0,0,4.72,False,60.0,1680.0,0.08,0.11,0.2,4.99,0.4246575342465753,600.0
741,5830457,0.9299999999999999,False,Centrum-West,52.37386,4.88225,Private room,4,1.0,2.0,8,200.0,2,31,True,0,0,4.8,False,50.0,400.0,0.1,0.16,0.31,4.99,,
742,5832006,0.48,False,Zuid,52.35471,4.86983,Entire home/apt,4,2.0,3.0,10,307.0,5,1125,True,0,0,4.88,False,76.75,1535.0,0.13,0.21,0.35000000000000003,4.99,0.06027397260273973,1536.164383561644
743,5836359,0.86,False,Centrum-Oost,52.37164,4.92134,Entire home/apt,2,1.0,1.0,5,133.0,3,4,True,6,1,4.81,True,66.5,399.0,0.07,0.17,0.14,4.99,0.03561643835616438,664.2465753424658
744,5836389,0.89,False,IJburg - Zeeburgereiland,52.36317,4.98578,Entire home/apt,4,2.0,4.0,11,275.0,4,1125,True,0,0,4.81,False,68.75,1100.0,0.09,0.22,0.27,4.99,0.057534246575342465,1413.6027397260275
745,5848732,0.9299999999999999,False,De Pijp - Rivierenbuurt,52.35711,4.89919,Entire home/apt,3,2.0,1.0,2,84.0,1,30,True,0,0,4.89,False,28.0,84.0,0.06,0.1,0.15,4.99,,
746,5865168,0.87,True,Centrum-Oost,52.37489,4.90546,Private room,4,1.0,4.0,3,243.0,3,1125,True,14,2,4.83,True,60.75,729.0,0.13,0.24,0.3,4.99,0.038356164383561646,1114.4383561643835
747,5877192,0.41000000000000003,False,Westerpark,52.39049,4.8829,Entire home/apt,4,2.0,3.0,10,170.0,2,1125,True,0,0,4.91,False,42.5,340.0,0.07,0.16,0.18,4.99,,
748,5881435,0.5800000000000001,False,Centrum-West,52.37496,4.87835,Entire home/apt,4,2.0,4.0,18,607.0,3,1125,True,0,0,4.319999999999999,True,151.75,1821.0,0.12,0.2,0.22,10.99,0.3863013698630137,3035.6164383561645
749,5882457,1.0,True,Oud-Oost,52.3632,4.92567,Entire home/apt,2,1.0,1.0,5,115.0,3,6,True,0,0,4.93,False,57.5,345.0,0.06,0.18,0.14,4.99,0.0,640.6849315068494
750,5884996,1.0,False,Zuid,52.35287,4.88533,Entire home/apt,2,1.0,1.0,6,109.0,2,1125,True,0,0,4.92,False,54.5,218.0,0.09,0.22,0.19,4.99,0.0,606.6164383561644
751,5887152,0.89,False,De Aker - Nieuw Sloten,52.34559,4.79503,Private room,4,1.0,2.0,4,85.0,2,1125,True,4,5,4.78,False,21.25,170.0,0.06,0.12,0.16,4.99,0.7863013698630137,452.52054794520546
752,5897261,0.78,False,Noord-Oost,52.42204,4.9558,Private room,4,1.0,3.0,4,82.0,2,1125,True,10,2,4.43,False,20.5,164.0,0.07,0.11,0.16,4.99,,
753,5899241,0.44,False,Oud-Oost,52.35656,4.91836,Entire home/apt,4,2.0,5.0,12,220.0,2,1125,True,0,0,4.93,False,55.0,440.0,0.08,0.26,0.22,4.99,,
754,5902525,0.46,False,De Baarsjes - Oud-West,52.35876,4.85966,Entire home/apt,4,2.0,3.0,8,175.0,4,1125,True,0,1,4.9,False,43.75,700.0,0.08,0.16,0.17,4.99,0.0136986301369863,1132.4520547945206
755,5922703,0.0,False,Oud-Oost,52.35882,4.9341,Private room,3,1.0,1.0,7,71.0,2,1125,True,0,0,4.0600000000000005,False,23.67,142.0,0.06,0.08,0.15,2.99,,
756,5950023,1.0,False,De Baarsjes - Oud-West,52.36319,4.87663,Entire home/apt,4,2.0,4.0,13,279.0,3,18,True,0,1,4.84,False,69.75,837.0,0.12,0.2,0.22,4.99,0.0,1301.849315068493
757,5950879,0.52,False,De Baarsjes - Oud-West,52.36827,4.85025,Entire home/apt,4,2.0,2.0,15,292.0,2,28,True,3,1,4.91,False,73.0,584.0,0.02,0.13,0.24,4.99,,
758,5962744,0.6200000000000001,True,Centrum-Oost,52.35989,4.89584,Private room,2,1.0,1.0,5,85.0,4,1125,True,0,0,4.86,False,42.5,340.0,0.06,0.12,0.15,4.99,0.0,425.0
759,5982570,0.91,True,Centrum-Oost,52.36788,4.91004,Entire home/apt,4,2.0,3.0,15,262.0,2,1125,True,6,7,4.83,False,65.5,524.0,0.11,0.16,0.21,4.99,,
760,5991024,0.6900000000000001,False,Zuid,52.34577164603798,4.876579953005096,Private room,2,1.0,2.0,4,96.0,2,31,True,6,0,4.74,False,48.0,192.0,0.05,0.13,0.15,4.99,,
761,5999569,0.48000000000000004,False,Zuid,52.35123,4.86009,Entire home/apt,2,1.0,1.0,5,139.0,2,7,True,0,0,5.0,False,69.5,278.0,0.09,0.1,0.21,4.99,,
762,6003944,0.39,False,De Baarsjes - Oud-West,52.36335,4.86341,Entire home/apt,3,2.0,2.0,2,118.0,2,30,True,1,0,4.7,False,39.33,236.0,0.06,0.19,0.2,4.99,0.005479452054794521,735.3287671232877
763,6010587,0.81,False,Centrum-West,52.37613,4.88322,Private room,2,1.0,1.0,4,131.0,2,1125,True,3,4,4.78,False,65.5,262.0,0.07,0.12,0.18,4.99,,
764,6011262,0.0,False,Zuid,52.35458,4.88642,Entire home/apt,4,2.0,2.0,17,250.0,4,30,True,0,0,4.91,False,62.5,1000.0,0.05,0.22,0.21,4.99,0.6356164383561644,1250.0
765,6012665,1.0,True,De Pijp - Rivierenbuurt,52.34821,4.90406,Entire home/apt,2,1.0,1.0,7,114.0,2,60,True,4,5,4.8,True,57.0,228.0,0.08,0.12,0.19,4.99,,
766,6021332,0.92,False,Geuzenveld - Slotermeer,52.37938,4.81556,Private room,4,1.0,2.0,12,220.0,2,1125,True,24,3,4.75,False,55.0,440.0,0.06,0.18,0.21,4.99,,
767,6043774,0.99,False,Oud-Oost,52.35539,4.92071,Private room,3,1.0,2.0,2,58.0,1,1125,True,0,6,4.050000000000001,False,19.33,58.0,0.07,0.14,0.15,2.99,,
768,6068622,1.0,True,Westerpark,52.3822,4.87139,Entire home/apt,2,1.0,1.0,6,109.0,3,17,True,2,8,4.85,False,54.5,327.0,0.08,0.15,0.18,4.99,0.33972602739726027,528.6986301369863
769,6075433,0.89,False,De Baarsjes - Oud-West,52.37173,4.87109,Entire home/apt,4,2.0,3.0,13,350.0,5,28,True,0,1,4.79,True,87.5,1750.0,0.1,0.21,0.25,4.99,0.3561643835616438,1779.7260273972602
770,6085243,0.8300000000000001,True,De Baarsjes - Oud-West,52.36845,4.87291,Entire home/apt,2,1.0,1.0,16,300.0,4,21,True,0,0,4.91,False,150.0,1200.0,0.09,0.21,0.17,4.99,0.7150684931506849,1553.7671232876712
771,6088524,0.71,False,Oostelijk Havengebied - Indische Buurt,52.36527,4.94275,Entire home/apt,2,1.0,1.0,9,256.0,1,1125,True,7,1,4.86,False,128.0,256.0,0.06,0.26,0.31,4.99,,
772,6089697,0.23,False,Westerpark,52.38991,4.87708,Private room,4,1.0,3.0,10,205.0,1,1125,True,0,0,4.7,False,51.25,205.0,0.12,0.23,0.26,4.99,,
773,6091841,0.27,False,Oud-Oost,52.36008,4.91091,Entire home/apt,4,2.0,1.0,1,121.0,10,30,True,0,0,4.93,False,30.25,1210.0,0.07,0.18,0.16,4.99,0.6575342465753424,682.6712328767123
774,6120031,0.97,True,Centrum-West,52.38104,4.88799,Entire home/apt,4,2.0,4.0,13,320.0,3,30,True,0,2,4.84,False,80.0,960.0,0.09,0.19,0.19,4.99,0.4246575342465753,1600.0
775,6133157,0.75,False,Centrum-West,52.38566,4.88378,Private room,1,1.0,1.0,2,63.0,1,1125,True,2,6,4.0,True,63.0,63.0,0.06,0.16,0.14,2.99,,
776,6142913,1.0,True,Buitenveldert - Zuidas,52.34269,4.87192,Private room,2,1.0,1.0,5,120.0,2,30,True,5,8,4.97,False,60.0,240.0,0.07,0.15,0.2,4.99,,
777,6142928,1.0,True,Buitenveldert - Zuidas,52.34269,4.87191,Private room,2,1.0,1.0,5,117.0,2,30,True,10,9,4.94,False,58.5,234.0,0.07,0.13,0.2,4.99,,
778,6196535,0.56,False,De Baarsjes - Oud-West,52.36044,4.84953,Entire home/apt,2,1.0,1.0,5,130.0,7,16,True,6,1,4.91,False,65.0,910.0,0.06,0.17,0.23,4.99,0.03561643835616438,709.1780821917808
779,6196745,0.64,False,De Baarsjes - Oud-West,52.36423,4.86834,Entire home/apt,2,1.0,2.0,1,99.0,5,1125,True,0,0,4.95,False,49.5,495.0,0.04,0.09,0.15,4.99,0.0,495.8767123287671
780,6236389,0.48,False,Westerpark,52.37709,4.87519,Entire home/apt,4,2.0,2.0,11,275.0,2,1125,True,0,0,4.77,False,68.75,550.0,0.09,0.22,0.26,4.99,0.4876712328767123,1401.3698630136987
781,6243633,0.6200000000000001,False,Oud-Noord,52.39314,4.92327,Entire home/apt,5,3.0,5.0,8,220.0,4,1125,True,0,2,4.8,False,44.0,880.0,0.08,0.1,0.19,4.99,0.00821917808219178,1282.5616438356165
782,6255736,1.0,False,De Baarsjes - Oud-West,52.37047,4.87464,Entire home/apt,4,2.0,2.0,4,149.0,5,1125,True,0,0,4.81,False,37.25,745.0,0.06,0.14,0.17,4.99,0.0,745.0
783,6259402,0.0,False,Centrum-West,52.38753,4.88432,Entire home/apt,4,2.0,3.0,11,250.0,4,32,True,1,0,4.97,False,62.5,1000.0,0.06,0.18,0.27,4.99,0.36164383561643837,1250.0
784,6260326,0.81,False,Centrum-West,52.3728,4.87608,Entire home/apt,4,2.0,4.0,6,350.0,3,22,True,0,0,4.81,False,87.5,1050.0,0.12,0.28,0.3,4.99,0.010958904109589041,1760.958904109589
785,6283404,0.97,False,Geuzenveld - Slotermeer,52.37695,4.83677,Entire home/apt,4,2.0,2.0,10,148.0,3,30,True,1,1,4.77,False,37.0,444.0,0.08,0.19,0.21,4.99,0.038356164383561646,677.6986301369863
786,6285243,0.76,True,Centrum-Oost,52.36396,4.90648,Entire home/apt,2,1.0,1.0,13,279.0,1,6,True,0,0,4.9,True,139.5,279.0,0.04,0.36,0.23,4.99,0.3424657534246575,1369.5068493150684
787,6297430,0.6,False,Centrum-West,52.38625,4.89104,Entire home/apt,2,1.0,,7,115.0,3,5,True,1,5,4.96,False,57.5,345.0,0.07,0.16,0.16,4.99,0.06301369863013699,574.5479452054794
788,6297991,0.46,False,De Baarsjes - Oud-West,52.36542,4.87309,Entire home/apt,2,1.0,1.0,7,119.0,2,365,True,0,0,4.76,False,59.5,238.0,0.07,0.11,0.17,4.99,,
789,6323190,0.0,False,IJburg - Zeeburgereiland,52.36287,4.97491,Entire home/apt,2,1.0,2.0,3,132.0,5,7,True,0,0,4.77,False,66.0,660.0,0.05,0.15,0.16,4.99,0.2493150684931507,699.4246575342465
790,6340144,0.5900000000000001,False,Oud-Noord,52.38709,4.94486,Entire home/apt,4,2.0,5.0,4,150.0,3,1125,True,0,0,4.82,False,37.5,450.0,0.06,0.16,0.2,4.99,0.0027397260273972603,793.7397260273973
791,6356312,0.2,False,De Baarsjes - Oud-West,52.3682,4.86603,Entire home/apt,4,2.0,4.0,4,150.0,2,1125,True,0,0,4.94,False,37.5,300.0,0.08,0.25,0.19,4.99,,
792,6358749,0.78,False,Centrum-West,52.37238,4.8826,Entire home/apt,2,1.0,1.0,2,199.0,3,16,True,0,2,4.64,False,99.5,597.0,0.08,0.19,0.18,4.99,0.00821917808219178,995.0
793,6359921,0.81,True,Centrum-Oost,52.35987,4.90623,Private room,2,1.0,1.0,7,100.0,2,1125,True,3,5,4.8,False,50.0,200.0,0.07,0.19,0.16,4.99,,
794,6371658,0.55,False,Bos en Lommer,52.38035,4.85353,Entire home/apt,3,2.0,3.0,10,240.0,3,10,True,1,0,4.85,False,80.0,720.0,0.08,0.17,0.22,4.99,0.34794520547945207,1200.0
795,6372597,0.6,False,Centrum-West,52.37372,4.87909,Entire home/apt,2,1.0,1.0,14,336.0,7,16,True,0,0,4.85,False,168.0,2352.0,0.02,0.21,0.26,4.99,0.0,1678.4931506849316
796,6373767,0.9199999999999999,True,De Pijp - Rivierenbuurt,52.35254,4.89458,Private room,2,1.0,2.0,4,83.0,2,28,True,2,7,4.8,False,41.5,166.0,0.06,0.13,0.17,4.99,,
797,6375033,0.0,False,Oud-Noord,52.38563,4.91785,Private room,2,1.0,1.0,4,107.0,3,30,True,16,1,5.0,False,53.5,321.0,0.05,0.16,0.17,4.99,0.22465753424657534,490.4109589041096
798,6392669,0.64,False,Noord-West,52.41833,4.90519,Entire home/apt,4,2.0,3.0,5,180.0,4,1125,True,0,0,4.67,False,45.0,720.0,0.09,0.2,0.2,4.99,0.0,900.0
799,6429875,0.74,False,Noord-West,52.4087,4.90498,Entire home/apt,6,3.0,3.0,15,225.0,4,1125,True,0,0,4.97,False,37.5,900.0,0.12,0.18,0.23,4.99,0.0136986301369863,1124.7945205479452
800,6430582,0.5,False,De Baarsjes - Oud-West,52.37088,4.86814,Entire home/apt,4,2.0,3.0,26,645.0,4,14,True,0,0,4.16,True,161.25,2580.0,0.08,0.11,0.33,10.99,0.06027397260273973,3225.0
801,6441316,0.7300000000000001,True,De Pijp - Rivierenbuurt,52.356,4.88861,Private room,2,1.0,3.0,7,97.0,1,40,True,2,8,4.83,False,48.5,97.0,0.06,0.11,0.16,4.99,0.3150684931506849,637.5616438356165
802,6442389,0.95,False,De Pijp - Rivierenbuurt,52.34825,4.90924,Entire home/apt,4,2.0,3.0,13,300.0,5,10,True,0,0,4.9,False,75.0,1500.0,0.08,0.24,0.29,4.99,0.021917808219178082,1487.6712328767123
803,6447564,0.6100000000000001,False,De Pijp - Rivierenbuurt,52.35025,4.89325,Entire home/apt,4,2.0,3.0,4,126.0,3,28,True,0,0,5.0,False,31.5,378.0,0.06,0.2,0.15,4.99,0.0027397260273972603,1060.9041095890411
804,6455099,0.0,False,Zuid,52.33837,4.8464,Entire home/apt,6,3.0,4.0,22,400.0,2,28,True,0,0,4.47,True,66.67,800.0,0.11,0.28,0.22,10.99,,
805,6463787,0.6,False,Noord-Oost,52.4147,5.02643,Entire home/apt,3,2.0,2.0,6,85.0,3,1125,True,0,0,4.89,False,28.33,255.0,0.05,0.12,0.14,4.99,0.26301369863013696,425.0
806,6471162,0.6900000000000001,False,Centrum-Oost,52.360474,4.892034,Entire home/apt,4,2.0,2.0,4,160.0,5,12,True,0,0,4.92,False,40.0,800.0,0.08,0.13,0.27,4.99,0.0273972602739726,815.8219178082192
807,6474026,1.0,True,Centrum-West,52.37586,4.87896,Entire home/apt,3,2.0,2.0,5,131.0,2,1125,True,2,5,4.91,False,43.67,262.0,0.06,0.14,0.17,4.99,,
808,6485103,0.6699999999999999,False,Centrum-Oost,52.36186,4.89185,Private room,3,1.0,2.0,8,202.0,1,1125,True,3,7,4.4,True,67.33,202.0,0.1,0.22,0.22,4.99,,
809,6487791,1.0,False,De Baarsjes - Oud-West,52.36939,4.85912,Private room,2,1.0,4.0,6,100.0,3,1125,True,0,0,4.0,False,50.0,300.0,0.05,0.13,0.18,4.99,0.0,500.0
810,6512301,1.0,True,Centrum-West,52.3819,4.88021,Entire home/apt,2,1.0,1.0,3,125.0,2,1124,True,0,1,4.95,False,62.5,250.0,0.07,0.19,0.2,4.99,,
811,6512505,0.8600000000000001,True,Oud-Oost,52.35918,4.92387,Entire home/apt,2,1.0,1.0,12,199.0,1,30,True,0,1,4.89,False,99.5,199.0,0.07,0.18,0.24,4.99,,
812,6512602,1.0,False,De Baarsjes - Oud-West,52.36611,4.85958,Entire home/apt,2,1.0,1.0,8,148.0,2,1125,True,0,1,4.93,False,74.0,296.0,0.06,0.13,0.14,4.99,,
813,6524982,0.67,False,De Baarsjes - Oud-West,52.36923,4.86838,Entire home/apt,4,2.0,5.0,14,320.0,4,1125,True,0,0,4.63,False,80.0,1280.0,0.13,0.28,0.22,4.99,0.0,1600.0
814,6531893,0.6400000000000001,False,Centrum-Oost,52.36877,4.93114,Private room,2,1.0,1.0,3,95.0,2,1125,True,2,0,4.87,False,47.5,190.0,0.06,0.11,0.16,4.99,,
815,6532120,1.0,False,Bos en Lommer,52.3754,4.86312,Entire home/apt,2,1.0,1.0,1,105.0,4,30,True,0,0,4.86,False,52.5,420.0,0.07,0.16,0.19,4.99,0.0,523.4931506849315
816,6539947,0.92,False,Oud-Oost,52.35742,4.92743,Entire home/apt,2,1.0,1.0,8,165.0,2,1125,True,0,0,4.95,False,82.5,330.0,0.05,0.18,0.2,4.99,,
817,6564456,0.33999999999999997,False,Centrum-Oost,52.36388,4.92078,Entire home/apt,3,2.0,2.0,9,199.0,2,4,True,0,1,4.57,False,66.33,398.0,0.07,0.22,0.21,4.99,,
818,6571994,0.54,False,Centrum-West,52.38113,4.89171,Private room,4,1.0,1.0,6,175.0,2,29,True,2,8,4.92,True,43.75,350.0,0.06,0.18,0.15,4.99,,
819,6587565,1.0,True,Noord-West,52.41811,4.90178,Private room,3,1.0,2.0,4,95.0,2,30,True,5,3,4.9,True,31.67,190.0,0.05,0.12,0.16,4.99,,
820,6594177,0.76,False,Centrum-West,52.37595,4.87907,Entire home/apt,2,1.0,1.0,9,200.0,3,1125,True,0,0,4.93,False,100.0,600.0,0.07,0.18,0.22,4.99,0.0,1000.0
821,6605182,0.7799999999999999,True,Centrum-Oost,52.36324,4.89884,Private room,2,1.0,1.0,6,238.0,1,1125,True,4,3,4.9,False,119.0,238.0,0.03,0.16,0.24,4.99,0.11232876712328767,1259.3424657534247
822,6611814,0.78,False,Noord-Oost,52.42204,4.9558,Private room,4,1.0,3.0,6,82.0,2,1125,True,10,0,4.4,False,20.5,164.0,0.06,0.09,0.16,4.99,,
823,6619931,0.6,False,De Baarsjes - Oud-West,52.36887,4.8663,Entire home/apt,4,2.0,3.0,15,280.0,3,1125,True,0,0,4.88,False,70.0,840.0,0.1,0.19,0.28,4.99,0.010958904109589041,1403.835616438356
824,6629852,0.45999999999999996,False,Centrum-Oost,52.36591,4.90712,Private room,2,1.0,1.0,4,120.0,3,730,True,0,0,4.93,False,60.0,360.0,0.07,0.11,0.16,4.99,0.0,616.986301369863
